listing_id,room_type,latitude,longitude,host_type,host_id,host_name,,
52031750,Entire home/apt,40.74168,-73.99964,primary,113723310,MyNyHousing,,
38674685,Entire home/apt,40.70845,-74.00561,primary,219517861,Sonder (NYC),,
51081515,Private room,40.66962,-73.98264,primary,3223938,Eugene,,
40247800,Entire home/apt,40.7911888,-73.9737101,primary,107434423,Blueground,,
9.20E+17,Private room,40.66817381,-73.93706217,primary,514336590,Reservation,,
1.00E+18,Private room,40.74540941,-73.88958884,primary,501499086,CrossOver,,
1.05E+18,Entire home/apt,40.72752374,-73.98006224,primary,130289593,Ted,,
9.53E+17,Private room,40.82269,-73.94479,primary,530348929,Maria,,
40624194,Shared room,40.76665,-73.99017,primary,314533486,John J.,,
26552832,Private room,40.79446,-73.94185,primary,137358866,Kaz,,
32590674,Entire home/apt,40.74718,-73.9742,primary,219517861,Sonder (NYC),,
1.10E+18,Private room,40.67525,-73.96769,primary,3223938,Eugene,,
8.36E+17,Hotel room,40.76566351,-73.99512669,primary,496944100,RoomPicks,,
30387553,Entire home/apt,40.7457225,-73.9798618,primary,107434423,Blueground,,
1.01E+18,Entire home/apt,40.74239571,-74.00043667,primary,533234561,Tina,,
7.75E+17,Private room,40.7545,-73.89295,primary,223087887,Christian,,
7.72E+17,Private room,40.7481,-73.98561,primary,25138314,RoomPicks By Antony,,
8.36E+17,Private room,40.70719961,-74.00672974,primary,197053492,Mint House At 70 Pine,,
1.09E+18,Entire home/apt,40.73424791,-74.00130892,primary,130289593,Ted,,
41474950,Entire home/apt,40.74608,-73.98852,primary,211549023,Studioplus,,
9.54E+17,Private room,40.7506731,-73.97147713,primary,520207720,Shkedy,,
1.04E+18,Entire home/apt,40.70922,-74.01375,primary,107434423,Blueground,,
1.06E+18,Private room,40.69664,-73.93085,primary,238688543,Sharon,,
6.94E+17,Entire home/apt,40.78533,-73.95021,primary,113723310,MyNyHousing,,
7.72E+17,Private room,40.74725,-73.98738,primary,25138314,RoomPicks By Antony,,
43311287,Entire home/apt,40.71881,-73.99605,primary,51548122,Jeniffer,,
9.05E+17,Private room,40.7634381,-73.9805361,primary,326084746,Suiteness,,
33801024,Entire home/apt,40.57781,-74.10813,primary,241676154,Maria,,
31794109,Entire home/apt,40.753011,-73.995934,primary,107434423,Blueground,,
6.18E+17,Entire home/apt,40.7126,-73.73964,primary,371008926,Patrick,,
47333781,Entire home/apt,40.7612476,-73.9918935,primary,378112960,Elevate Properties,,
7.88E+17,Private room,40.5979873,-73.7561801,primary,26377263,Dr.Julien,,
8952816,Private room,40.76795,-73.92312,primary,45416627,Lolita,,
49141844,Private room,40.67801,-73.90613,primary,444889759,Ayana,,
8.12E+17,Private room,40.71901183,-73.99946076,primary,496944100,RoomPicks,,
32894678,Entire home/apt,40.68533,-73.91493,primary,9864136,Anthony,,
9.49E+17,Private room,40.760894,-73.9694874,primary,215565541,LuxUrban,,
5.70E+17,Entire home/apt,40.7483335,-73.9809404,primary,107434423,Blueground,,
7.31E+17,Private room,40.81861,-73.93967,primary,16480700,Geo And Alex,,
50782009,Private room,40.64654,-74.02228,primary,26377263,Dr.Julien,,
48383033,Private room,40.73989,-73.87545,primary,390535864,Fukuda,,
7.91E+17,Private room,40.68639621,-73.73084872,primary,440233245,Mark,,
52491515,Entire home/apt,40.71733,-73.99111,primary,305489297,Stavros,,
46769060,Private room,40.80018563,-73.96079771,primary,305240193,June,,
1.08E+18,Entire home/apt,40.61783,-74.02176,primary,545212079,Dorit,,
51143675,Entire home/apt,40.6398509,-73.9366136,primary,411034737,Peter,,
30417665,Entire home/apt,40.8353,-73.94369,primary,71276635,Joe,,
8.14E+17,Entire home/apt,40.678382,-73.893888,primary,136024214,Gabriel,,
17434977,Entire home/apt,40.7208,-73.94238,primary,49704571,Krzysztof,,
1.11E+18,Entire home/apt,40.79364,-73.97303,primary,107434423,Blueground,,
7.27E+17,Private room,40.73158,-73.98891,primary,473166605,Ruth,,
8.75E+17,Private room,40.69221382,-73.90981369,primary,3223938,Eugene,,
8.09E+17,Entire home/apt,40.75229018,-73.97160952,primary,442029804,Live Suite,,
49124533,Private room,40.74693,-73.99274,primary,383332265,Tyler,,
46420982,Private room,40.70662,-74.0053,primary,371972456,Justin,,
52032578,Private room,40.75821,-73.98598,primary,417166424,Millennium Broadway,,
50031800,Entire home/apt,40.76076,-73.98898,primary,384532776,Nathan,,
45689278,Entire home/apt,40.76921,-73.95862,primary,22541573,Furnished Quarters,,
6.97E+17,Entire home/apt,40.76958,-73.95464,primary,450580547,Hannah M.,,
1.03E+18,Private room,40.76485707,-73.97438049,primary,496932087,Reservations,,
49174400,Private room,40.69091,-73.79589,primary,24273714,Aracelis,,
1.07E+18,Entire home/apt,40.687381,-73.9898426,primary,107434423,Blueground,,
8.68E+17,Private room,40.7585744,-73.98554991,primary,501999278,RoomPicks,,
1.03E+18,Entire home/apt,40.78179,-73.94656,primary,165776960,Raanan,,
9.81E+17,Entire home/apt,40.7607614,-73.9861055,primary,107434423,Blueground,,
1.10E+18,Private room,40.70725064,-73.9488609,primary,559997264,Tilden,,
51769994,Private room,40.75825,-73.96903,primary,49108760,Blue Angel Hotel,,
7.22E+17,Private room,40.75104,-73.87812,primary,204704622,Momoyo,,
54355778,Entire home/apt,40.79333,-73.96857,primary,2867137,Avi,,
50307224,Entire home/apt,40.76431,-73.98173,primary,2867137,Avi,,
5.79E+17,Private room,40.68523,-73.91872,primary,401096854,Jonatah,,
45097782,Entire home/apt,40.76925,-73.95773,primary,22541573,Furnished Quarters,,
41670137,Private room,40.74178,-73.89023,primary,169413988,Vickie,,
8.03E+17,Private room,40.68589444,-73.93954444,primary,305240193,June,,
53655582,Private room,40.7028,-73.90389,primary,3223938,Eugene,,
27261168,Entire home/apt,40.75548,-73.9698,primary,204348856,Ellie And Jeff,,
8.36E+17,Private room,40.66958143,-73.95588131,primary,3223938,Eugene,,
8.58E+17,Private room,40.85091,-73.9408,primary,19303369,Hiroki,,
1.03E+18,Entire home/apt,40.7092191,-74.0137534,primary,107434423,Blueground,,
1.08E+18,Private room,40.64855825,-73.96604117,primary,96092167,Michael,,
9.88E+17,Entire home/apt,40.72365,-73.98611,primary,533234561,Tina,,
9.19E+17,Private room,40.66286,-73.95166,primary,514336590,Reservation,,
48316249,Private room,40.74528,-73.98984,primary,219517861,Sonder (NYC),,
9.54E+17,Private room,40.75126,-73.97212,primary,520207720,Shkedy,,
48229606,Private room,40.65317,-73.93213,primary,146776990,Rosemarie,,
1.01E+18,Private room,40.77394248,-73.77257216,primary,223087887,Christian,,
50578877,Entire home/apt,40.56005859,-74.11898041,primary,95570540,Ilene,,
50309122,Entire home/apt,40.76589,-73.98297,primary,2867137,Avi,,
1.02E+18,Private room,40.68584783,-73.87405329,primary,423535172,Justa,,
8.13E+17,Entire home/apt,40.75320231,-73.98487002,primary,496932087,Reservations,,
29148550,Entire home/apt,40.74427,-73.98084,primary,61391963,Stay With Vibe,,
1.04E+18,Private room,40.76393,-73.98456,primary,496932087,Reservations,,
9.13E+17,Private room,40.73706675,-73.8972606,primary,303020032,David,,
20720290,Entire home/apt,40.77818,-73.95477,primary,61391963,Stay With Vibe,,
8.42E+17,Entire home/apt,40.8174733,-73.9441909,primary,481452777,Jude,,
45878126,Entire home/apt,40.74259,-73.98027,primary,170568130,Ignacio,,
30394380,Entire home/apt,40.76076126,-73.98610687,primary,107434423,Blueground,,
8.55E+17,Private room,40.70086488,-73.94089313,primary,502141479,Eibhlin,,
5.98E+17,Entire home/apt,40.747211,-73.987808,primary,388603242,Henri,,
8.26E+17,Entire home/apt,40.77396639,-73.98172301,primary,201938100,Antonio,,
3489242,Private room,40.7354421,-73.89939232,primary,3250450,Petya,,
46113799,Entire home/apt,40.7647977,-73.9827291,primary,107434423,Blueground,,
46791050,Private room,40.77691274,-73.94503518,primary,305240193,June,,
28785091,Private room,40.65405,-73.94332,primary,216304678,Bryan,,
1.02E+18,Entire home/apt,40.77362,-73.95433,primary,27181542,JT Urban,,
40887882,Entire home/apt,40.7836,-73.95221,primary,23772724,The Local Stay,,
1.10E+18,Entire home/apt,40.73616862,-73.99253657,primary,17775359,Rove,,
6.18E+17,Entire home/apt,40.67315,-73.89235,primary,371008926,Patrick,,
52368136,Private room,40.59882,-73.75944,primary,422067855,Keith,,
9.15E+17,Entire home/apt,40.74588,-73.99193,primary,448326434,Boomerang,,
51412408,Private room,40.76124,-73.86912,primary,295247374,Rafael,,
15250168,Private room,40.71293,-73.93972,primary,24273714,Aracelis,,
1.02E+18,Entire home/apt,40.78750243,-73.97173201,primary,2867137,Avi,,
52896103,Private room,40.69604,-73.91858,primary,3223938,Eugene,,
52553547,Entire home/apt,40.76175,-73.97757,primary,423873487,Shoreham,,
1.06E+18,Entire home/apt,40.77166886,-73.95525321,primary,162280872,Urban Furnished,,
9.92E+17,Private room,40.8257,-73.95009,primary,482399278,Ivan,,
1.05E+18,Private room,40.70637816,-73.95407029,primary,134637606,Rivka,,
46308461,Private room,40.6326,-74.01885,primary,77063818,Angela,,
8.42E+17,Private room,40.69768558,-73.92392821,primary,13384735,Maria,,
30106990,Private room,40.75636,-73.99809,primary,224815152,Hudson River,,
51411625,Private room,40.76338,-73.87012,primary,295247374,Rafael,,
10017087,Entire home/apt,40.74706,-73.97779,primary,50760546,CRNY Monthly Rentals,,
5.87E+17,Private room,40.76032,-73.80372,primary,445169561,Tania,,
43366411,Private room,40.74009,-73.92694,primary,19303369,Hiroki,,
9.10E+17,Private room,40.79464088,-73.94792999,primary,305240193,June,,
7.64E+17,Entire home/apt,40.83535,-73.91148,primary,465866457,Wei,,
46180394,Private room,40.76868,-73.86807,primary,309612914,Abeer,,
48731947,Private room,40.67704,-73.94558,primary,149768346,Masaaki,,
8.98E+17,Private room,40.68978547,-73.93563313,primary,124028462,Outpost Club,,
1.10E+18,Entire home/apt,40.76055,-73.99133,primary,35491667,Nat,,
9.79E+17,Private room,40.63776,-73.95238,primary,536778503,Kristina,,
48279821,Entire home/apt,40.72613,-73.98864,primary,380601266,Jeremy,,
48304015,Entire home/apt,40.71882,-73.99607,primary,51501835,Jeniffer,,
51769999,Private room,40.75962,-73.96806,primary,49108760,Blue Angel Hotel,,
6.59E+17,Entire home/apt,40.7338246,-73.9557205,primary,162280872,Urban Furnished,,
24369857,Entire home/apt,40.69369,-73.94971,primary,2790890,Phil,,
20212322,Entire home/apt,40.75965,-73.96102,primary,83786650,Bridge,,
5.75E+17,Entire home/apt,40.74009323,-73.98025513,primary,162280872,Urban Furnished,,
6.30E+17,Private room,40.75657,-73.83512,primary,200239515,Shogo,,
8.49E+17,Private room,40.7444848,-73.89144964,primary,204704622,Momoyo,,
20013531,Private room,40.69556,-73.92477,primary,15787004,Martial Loft,,
1.00E+18,Private room,40.70282586,-73.90563633,primary,540041298,Kristina,,
52169754,Private room,40.71511,-74.00651,primary,219517861,Sonder (NYC),,
9.61E+17,Private room,40.759431,-73.974949,primary,326084746,Suiteness,,
53111559,Entire home/apt,40.75778,-73.98528,primary,176950781,Aka Times Square,,
44251069,Private room,40.62817,-74.07965,primary,356623718,Aicha,,
5.83E+17,Private room,40.70153,-73.90455,primary,443243931,Alex,,
9.90E+17,Entire home/apt,40.7092191,-74.0137534,primary,501499086,CrossOver,,
7.14E+17,Entire home/apt,40.76697,-73.98267,primary,476568387,Nice Stay NYC,,
8.63E+17,Entire home/apt,40.67441885,-73.97741286,primary,487732432,Mova,,
7.91E+17,Private room,40.74653932,-73.98756031,primary,25138314,RoomPicks By Antony,,
1.06E+18,Entire home/apt,40.76458,-73.99437,primary,27181542,JT Urban,,
11716127,Entire home/apt,40.74334,-73.98401,primary,24715671,Julia,,
1.00E+18,Private room,40.70386289,-73.91032441,primary,476218709,Kristina,,
1.03E+18,Private room,40.6907323,-73.9447599,primary,3223938,Eugene,,
43669374,Entire home/apt,40.74812,-73.98889,primary,348619646,Nomad,,
7.04E+17,Entire home/apt,40.75204,-73.98365,primary,229274328,Theresa,,
1.03E+18,Private room,40.71609,-74.01016,primary,496932087,Reservations,,
6.92E+17,Private room,40.84171,-73.9357,primary,204704622,Momoyo,,
664047,Entire home/apt,40.77493,-73.98732,primary,836168,Henry,,
8.29E+17,Entire home/apt,40.70933537,-74.00650214,primary,263502162,Landing,,
8.09E+17,Entire home/apt,40.75370533,-73.97199914,primary,442029804,Live Suite,,
1.06E+18,Private room,40.76029,-73.83437,primary,544554359,John Hotel,,
53622187,Private room,40.75503,-73.92909,primary,3223938,Eugene,,
6.14E+17,Entire home/apt,40.76951,-73.9563,primary,2867137,Avi,,
8.13E+17,Entire home/apt,40.75193,-73.98437,primary,496932087,Reservations,,
43212460,Private room,40.70442,-74.00768,primary,336064553,Jose,,
34485694,Private room,40.76451,-73.9836,primary,261761719,WestHouse,,
8.80E+17,Entire home/apt,40.65292635,-73.95395589,primary,450443676,Welcome To Excellent Homes,,
32012198,Entire home/apt,40.74704,-73.97616,primary,50760546,CRNY Monthly Rentals,,
53045512,Entire home/apt,40.704903,-74.006416,primary,420415528,Placemakr Wall Street,,
12353119,Entire home/apt,40.83565,-73.94352,primary,26405086,Sunny,,
783202,Entire home/apt,40.73277,-74.00267,primary,4129805,Evelyn,,
1.07E+18,Entire home/apt,40.7084008,-74.0056138,primary,107434423,Blueground,,
32926087,Entire home/apt,40.761164,-73.997741,primary,107434423,Blueground,,
54196350,Entire home/apt,40.78136,-73.98408,primary,438952657,Gisele,,
42331212,Entire home/apt,40.75619,-73.96259,primary,336581747,Matt,,
7.78E+17,Private room,40.80478,-73.95466,primary,490840837,Mary,,
1.08E+18,Entire home/apt,40.7607614,-73.9861055,primary,107434423,Blueground,,
1.01E+18,Private room,40.79163,-73.94093,primary,478513445,Santiago,,
1.06E+18,Private room,40.69536,-73.94365,primary,502685591,Usquire,,
28629956,Private room,40.64043,-73.96406,primary,29582232,Lee,,
51725178,Private room,40.6894,-73.91895,primary,3223938,Eugene,,
9.60E+17,Private room,40.76135191,-73.99311274,primary,517568992,Jing,,
53689938,Private room,40.68805,-73.86669,primary,101285959,Sonia,,
9.94E+17,Private room,40.71238,-73.99258,primary,243489304,Jack,,
53349532,Entire home/apt,40.753011,-73.995934,primary,107434423,Blueground,,
1.01E+18,Entire home/apt,40.74803,-73.98822,primary,489957624,Fernando,,
8.13E+17,Entire home/apt,40.6819309,-73.9671668,primary,107434423,Blueground,,
48936915,Private room,40.68901,-73.92859,primary,30532557,Eibhlin,,
46019862,Entire home/apt,40.76946,-73.95689,primary,22541573,Furnished Quarters,,
38496782,Entire home/apt,40.64045,-73.89297,primary,135710202,Chris,,
53098418,Private room,40.7575,-73.8205,primary,19303369,Hiroki,,
49566140,Private room,40.75638,-73.993,primary,397160899,Arlo,,
9.46E+17,Private room,40.7456565,-73.9070911,primary,501499086,CrossOver,,
8.89E+17,Entire home/apt,40.79364,-73.97303,primary,107434423,Blueground,,
1.02E+18,Entire home/apt,40.77293,-73.95096,primary,61391963,Stay With Vibe,,
8.73E+17,Private room,40.87695517,-73.85623522,primary,491189157,Stellamaris,,
53689694,Private room,40.68965,-73.86598,primary,101285959,Sonia,,
1.07E+18,Entire home/apt,40.721806,-73.996429,primary,107434423,Blueground,,
8.47E+17,Private room,40.85279,-73.92637,primary,200239515,Shogo,,
32620347,Private room,40.73566,-73.87721,primary,43044876,Haruhisa,,
30392874,Entire home/apt,40.7607614,-73.9861055,primary,107434423,Blueground,,
1.00E+18,Private room,40.65404636,-73.94872666,primary,3223938,Eugene,,
1.02E+18,Private room,40.72695202,-73.9786586,primary,487803588,Alessandro,,
6256470,Entire home/apt,40.84625,-73.90436,primary,17264040,Junior,,
5.77E+17,Entire home/apt,40.72923,-73.98775,primary,40523974,Yael,,
46899528,Private room,40.69437,-73.93235,primary,3223938,Eugene,,
51689558,Entire home/apt,40.7153,-73.94085,primary,5278391,Ash,,
47305871,Private room,40.82192708,-73.95624365,primary,305240193,June,,
7.87E+17,Private room,40.5979873,-73.7561801,primary,26377263,Dr.Julien,,
45595551,Entire home/apt,40.769524,-73.956451,primary,9293730,Inna,,
1.01E+18,Entire home/apt,40.77742,-73.95143,primary,533234561,Tina,,
7.30E+17,Entire home/apt,40.74073,-73.99218,primary,465579714,Eduard,,
9.20E+17,Private room,40.75066,-73.99964,primary,514336590,Reservation,,
5.48E+17,Private room,40.68743483,-73.93174989,primary,546370,Ekaterina,,
8.63E+17,Entire home/apt,40.75536188,-73.98169521,primary,448326434,Boomerang,,
5.77E+17,Private room,40.65703,-73.95175,primary,26377263,Dr.Julien,,
8.02E+17,Private room,40.70580129,-73.89798246,primary,305240193,June,,
1.05E+18,Private room,40.71657261,-73.99078384,primary,283057520,Michael,,
45057731,Private room,40.75217,-73.87844,primary,19303369,Hiroki,,
9.05E+17,Entire home/apt,40.67371574,-73.94750141,primary,187908347,William,,
6.98E+17,Private room,40.74441,-73.89435,primary,200239515,Shogo,,
7.40E+17,Private room,40.69487,-73.94623,primary,8792814,Carlene,,
5.90E+17,Private room,40.68247,-73.95691,primary,3223938,Eugene,,
8.13E+17,Private room,40.64374196,-73.96502708,primary,3223938,Eugene,,
9.37E+17,Entire home/apt,40.58284003,-74.08238064,primary,34353017,Jingyi,,
39878087,Entire home/apt,40.7607614,-73.9861055,primary,107434423,Blueground,,
9.99E+17,Private room,40.7460015,-73.87977543,primary,501499086,CrossOver,,
51000097,Entire home/apt,40.7306,-73.97972,primary,75395247,Ramiro,,
9.36E+17,Entire home/apt,40.76303908,-73.99315228,primary,2119276,Urban Furnished,,
9.92E+17,Private room,40.75835,-73.79836,primary,110008554,Soohyun,,
1.03E+18,Private room,40.76149285,-73.99273962,primary,517568992,Jing,,
43204505,Private room,40.70629,-74.00585,primary,336064553,Jose,,
30388999,Entire home/apt,40.7383733,-73.9967525,primary,107434423,Blueground,,
1.08E+18,Entire home/apt,40.75656933,-73.9640157,primary,492711196,Ash,,
9.22E+17,Entire home/apt,40.74089408,-73.88917034,primary,501499086,CrossOver,,
1.04E+18,Private room,40.76374518,-73.97592389,primary,496932087,Reservations,,
40992950,Entire home/apt,40.71933,-73.99168,primary,305489297,Stavros,,
16913950,Entire home/apt,40.76111,-73.99409,primary,51501835,Jeniffer,,
1.10E+18,Private room,40.68858621,-73.91967856,primary,3223938,Eugene,,
